id	filename	md5	size	state
f8ff148f-384f-419b-bd93-16f0e21f79c5	178c6c17-aeaa-4663-949f-8ddd2ddfe282.rna_seq.augmented_star_gene_counts.tsv	523ca12a401eb5985393010747a881f8	4237431	released
da10e3fb-357b-49a0-83da-893dc1f2b6b9	2cf79d6d-274a-4e2f-a163-df77b63f188c.rna_seq.augmented_star_gene_counts.tsv	9d97855fc156084dc6987540170a3293	4230764	released
fea1988a-7d1e-45e3-a0e6-c2857713dad4	c27b795e-3291-4008-9f7a-73cfdd76a76d.rna_seq.augmented_star_gene_counts.tsv	545ad7c24789113e2827d05a8ab0d315	4234355	released
9f2a0f5e-1549-4d40-b345-02a953a0e5df	c877da23-ac01-4bec-83a2-fdb29aed5bed.rna_seq.augmented_star_gene_counts.tsv	c1025f076b40aa8eb503f8af2bed39f3	4235964	released
06e1708b-900a-49a2-81f4-e4443fefbf5c	ed4b7d24-ec7e-41cc-a6cc-86120f5c11d6.rna_seq.augmented_star_gene_counts.tsv	c8dcdf0071d5487ebdc399ac3444ab1d	4216767	released
0f33de26-bdfd-4ae1-9b84-e28665056eb0	b64cfe7e-b83f-45f5-9d9c-f0603d7db284.rna_seq.augmented_star_gene_counts.tsv	20946ea8f7bbe8fdd791237f5124a6ad	4231318	released
e9a3e1f9-4819-4c53-98b9-831e957513fd	446a18ed-f18f-4b30-aee1-913ad1af8fce.rna_seq.augmented_star_gene_counts.tsv	7540f0164d9b5ce7e6fd2d0003531595	4237141	released
32482364-5c47-4815-a467-099c22e7854c	afb49d12-b739-4e85-9ea9-24f23bd1036d.rna_seq.augmented_star_gene_counts.tsv	cd268964e2a9929054a718c984190201	4245179	released
d157a87d-b0d8-423d-b745-7e9fbc427b3b	0795ba2b-e6cf-43d4-80e8-56a21fc61ec5.rna_seq.augmented_star_gene_counts.tsv	6cef95a711e46bacc87645b5e099a4c8	4225083	released
377c6394-1b92-4d92-aad7-233a8c8f17fc	6f059824-e488-46ce-84a2-b0523c9c9136.rna_seq.augmented_star_gene_counts.tsv	0bf8396a68e74d27d7bf994c1272bae2	4230129	released
83414dd7-1193-49ff-ae19-fbc804ae2185	e5f0b844-4556-4190-a90a-1d296818ce16.rna_seq.augmented_star_gene_counts.tsv	ba0da80b4c96601bdb12e3c57959d82d	4234503	released
2537565e-664f-4c59-8263-c6cf6268d554	08344e57-0163-468c-9763-548e134ea91a.rna_seq.augmented_star_gene_counts.tsv	54151d4400547a02e5754b08a22699cf	4233555	released
f178c76a-8401-46ec-bbcd-5e4ce20199e7	507541db-1414-4942-b386-b0d2bc245bee.rna_seq.augmented_star_gene_counts.tsv	ff2f57478493ecdb59c2ac37ce9d35dc	4230152	released
9b4b656e-fbce-4005-a3e0-7bf86829a716	40540422-c580-45b1-8549-4444761059f5.rna_seq.augmented_star_gene_counts.tsv	92df1d37a870f387e94447d978b6c85b	4219731	released
093527d0-4b50-4ae4-8a69-eecc671262f8	9bbc4a91-9fca-458a-8f31-dfd0f0a9009c.rna_seq.augmented_star_gene_counts.tsv	ce8d2ec9a9667e88a2b4b95a4caa73d5	4228164	released
f8bd7ad3-9e0a-4a73-a1d5-520a52c014d6	59513d77-0829-482a-b400-786739b20d2f.rna_seq.augmented_star_gene_counts.tsv	064143fdd5529ad59dda830ef7e9368d	4239328	released
0f9c0fdd-33ff-455b-8e55-6bd8881cdaa2	6fa6b2d5-33bd-4bfb-8f45-3969b64c36ee.rna_seq.augmented_star_gene_counts.tsv	da4028d21f2b481a90087096553ff60a	4229788	released
92cdbe72-8af4-4e98-87be-9c437978eb0c	2fb43643-4dc3-41b3-a299-815f5c8b0d72.rna_seq.augmented_star_gene_counts.tsv	87bca745462ba8808c3e929c79e68fb4	4240113	released
8463af3b-5a87-4e27-aa94-3c8c8a8df91a	8423c9cc-c076-4292-be08-f8b146f07739.rna_seq.augmented_star_gene_counts.tsv	ca0fd73c6477779332722c553390b5ac	4234058	released
7c1e7768-456a-424e-bfe0-9ddba6117e88	14d49ed3-43aa-4816-9556-8a9fb6199abb.rna_seq.augmented_star_gene_counts.tsv	7caa12011e3a1160e1fd1ae6aba1d2f2	4244542	released
a8e5f49f-ad00-4992-b08e-bc4c8cdc66f9	84d759d7-2c22-44b0-8a6e-7e2e2a5a57a3.rna_seq.augmented_star_gene_counts.tsv	1e5cd2c751c7004105bdfc9464ab6a98	4228493	released
e52e8cc8-c04e-40ff-b712-65cfd613c999	2b5ce2fd-96cf-41ce-89b6-52902577d916.rna_seq.augmented_star_gene_counts.tsv	81878cc1aec6cca2cd494a564b85d73a	4236806	released
8439ac98-2052-42b1-9134-faf7dd1b8759	fa0a429e-a6c3-4bfd-ac08-563b166e174e.rna_seq.augmented_star_gene_counts.tsv	f2589fe2f2df8d744475ba83ac2c7ab7	4233574	released
f5d905ef-0363-492e-bf10-c5d51a801139	164118aa-fd54-4a7c-a86b-40bb1958e634.rna_seq.augmented_star_gene_counts.tsv	f193041511e5e4665e439b233de0f568	4224201	released
79fa0bb9-e900-4886-a7b8-7b609c9c060a	0d3d0a80-dac4-4db3-930a-f420e62b5693.rna_seq.augmented_star_gene_counts.tsv	aa64de7b8a4d5c0b8de5b3493ea0a387	4229063	released
3c440fd7-6b43-4acf-9c51-d5fa93bccb3f	f33d8651-887e-48b2-9eca-e179956a6372.rna_seq.augmented_star_gene_counts.tsv	5785e0395128016bcbd05092b5a72e2e	4241778	released
decff0d9-8dd6-43c3-8969-0dd7576fd083	c680994d-c101-4d43-b18a-d6894b5a9001.rna_seq.augmented_star_gene_counts.tsv	30f61567fd3136e16b38440263824df9	4239828	released
dbbadbf7-efe3-4490-ad98-5258a0b81907	712d7c9f-f3d5-457b-9c8f-9ade469f5c3f.rna_seq.augmented_star_gene_counts.tsv	fa0068c12934a708302ec2472be9a6c6	4229961	released
3bce9980-c53b-4985-bdaa-7e50b57d572b	f142890f-6340-440c-a59d-73ab8267e810.rna_seq.augmented_star_gene_counts.tsv	3af6a5fc3abfcb85ae8543e7c01a2fda	4237144	released
